,time,_id_x,site_id_x,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_speed_100m,creation_time_iso,creation_time,_id_y,site_id_y,meter_ct_mf,asset_id,UOM,meter_MWh_mf,sensor_id,opening_KWh,is_holiday,label_sensor,prev_KWh,consumed_unit
0,2024-01-01 00:15:00,65f33d8c44a02fe1b4f48bad,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,91,6.1,0.0,15.4,28.9,2023-12-31T18:30:00,2024-01-01 00:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187540.5,0.0,0.0,187540.0,0.5
1,2024-01-01 00:30:00,65f33d8c44a02fe1b4f48bad,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,91,6.1,0.0,15.4,28.9,2023-12-31T18:30:00,2024-01-01 00:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187541.5,0.0,0.0,187540.5,1.0
2,2024-01-01 00:45:00,65f33d8c44a02fe1b4f48bad,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,91,6.1,0.0,15.4,28.9,2023-12-31T18:30:00,2024-01-01 00:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187542.0,0.0,0.0,187541.5,0.5
3,2024-01-01 01:00:00,65f33d8c44a02fe1b4f48bae,d08a2ef0-facd-11ed-a890-0242bed38519,8.5,91,5.6,0.0,14.9,27.8,2023-12-31T19:30:00,2024-01-01 01:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187543.02,0.0,0.0,187542.0,1.0199999999895226
4,2024-01-01 01:15:00,65f33d8c44a02fe1b4f48bae,d08a2ef0-facd-11ed-a890-0242bed38519,8.5,91,5.6,0.0,14.9,27.8,2023-12-31T19:30:00,2024-01-01 01:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187544.0,0.0,0.0,187543.02,0.9800000000104774
5,2024-01-01 01:30:00,65f33d8c44a02fe1b4f48bae,d08a2ef0-facd-11ed-a890-0242bed38519,8.5,91,5.6,0.0,14.9,27.8,2023-12-31T19:30:00,2024-01-01 01:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187544.5,0.0,0.0,187544.0,0.5
6,2024-01-01 01:45:00,65f33d8c44a02fe1b4f48bae,d08a2ef0-facd-11ed-a890-0242bed38519,8.5,91,5.6,0.0,14.9,27.8,2023-12-31T19:30:00,2024-01-01 01:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187545.5,0.0,0.0,187544.5,1.0
7,2024-01-01 02:00:00,65f33d8c44a02fe1b4f48baf,d08a2ef0-facd-11ed-a890-0242bed38519,8.2,92,5.4,0.0,13.9,26.5,2023-12-31T20:30:00,2024-01-01 02:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187546.0,0.0,0.0,187545.5,0.5
8,2024-01-01 02:15:00,65f33d8c44a02fe1b4f48baf,d08a2ef0-facd-11ed-a890-0242bed38519,8.2,92,5.4,0.0,13.9,26.5,2023-12-31T20:30:00,2024-01-01 02:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187547.02,0.0,0.0,187546.0,1.0199999999895226
9,2024-01-01 02:30:00,65f33d8c44a02fe1b4f48baf,d08a2ef0-facd-11ed-a890-0242bed38519,8.2,92,5.4,0.0,13.9,26.5,2023-12-31T20:30:00,2024-01-01 02:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187548.0,0.0,0.0,187547.02,0.9800000000104774
10,2024-01-01 02:45:00,65f33d8c44a02fe1b4f48baf,d08a2ef0-facd-11ed-a890-0242bed38519,8.2,92,5.4,0.0,13.9,26.5,2023-12-31T20:30:00,2024-01-01 02:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187548.98,0.0,0.0,187548.0,0.9800000000104774
11,2024-01-01 03:00:00,65f33d8c44a02fe1b4f48bb0,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,88,6.3,0.0,12.6,25.0,2023-12-31T21:30:00,2024-01-01 03:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187550.0,0.0,0.0,187548.98,1.0199999999895226
12,2024-01-01 03:15:00,65f33d8c44a02fe1b4f48bb0,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,88,6.3,0.0,12.6,25.0,2023-12-31T21:30:00,2024-01-01 03:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187551.02,0.0,0.0,187550.0,1.0199999999895226
13,2024-01-01 03:30:00,65f33d8c44a02fe1b4f48bb0,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,88,6.3,0.0,12.6,25.0,2023-12-31T21:30:00,2024-01-01 03:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187552.0,0.0,0.0,187551.02,0.9800000000104774
14,2024-01-01 03:45:00,65f33d8c44a02fe1b4f48bb0,d08a2ef0-facd-11ed-a890-0242bed38519,8.9,88,6.3,0.0,12.6,25.0,2023-12-31T21:30:00,2024-01-01 03:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187552.98,0.0,0.0,187552.0,0.9800000000104774
15,2024-01-01 04:00:00,65f33d8c44a02fe1b4f48bb1,d08a2ef0-facd-11ed-a890-0242bed38519,11.3,76,9.2,0.0,9.9,24.2,2023-12-31T22:30:00,2024-01-01 04:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187554.5,0.0,0.0,187552.98,1.5199999999895226
16,2024-01-01 04:15:00,65f33d8c44a02fe1b4f48bb1,d08a2ef0-facd-11ed-a890-0242bed38519,11.3,76,9.2,0.0,9.9,24.2,2023-12-31T22:30:00,2024-01-01 04:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187555.02,0.0,0.0,187554.5,0.5199999999895226
17,2024-01-01 04:30:00,65f33d8c44a02fe1b4f48bb1,d08a2ef0-facd-11ed-a890-0242bed38519,11.3,76,9.2,0.0,9.9,24.2,2023-12-31T22:30:00,2024-01-01 04:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187556.5,0.0,0.0,187555.02,1.4800000000104774
18,2024-01-01 04:45:00,65f33d8c44a02fe1b4f48bb1,d08a2ef0-facd-11ed-a890-0242bed38519,11.3,76,9.2,0.0,9.9,24.2,2023-12-31T22:30:00,2024-01-01 04:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187557.5,0.0,0.0,187556.5,1.0
19,2024-01-01 05:00:00,65f33d8c44a02fe1b4f48bb2,d08a2ef0-facd-11ed-a890-0242bed38519,14.1,63,11.6,0.0,12.5,22.2,2023-12-31T23:30:00,2024-01-01 05:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187558.5,0.0,0.0,187557.5,1.0
20,2024-01-01 05:15:00,65f33d8c44a02fe1b4f48bb2,d08a2ef0-facd-11ed-a890-0242bed38519,14.1,63,11.6,0.0,12.5,22.2,2023-12-31T23:30:00,2024-01-01 05:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187559.5,0.0,0.0,187558.5,1.0
21,2024-01-01 05:30:00,65f33d8c44a02fe1b4f48bb2,d08a2ef0-facd-11ed-a890-0242bed38519,14.1,63,11.6,0.0,12.5,22.2,2023-12-31T23:30:00,2024-01-01 05:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187560.0,0.0,0.0,187559.5,0.5
22,2024-01-01 05:45:00,65f33d8c44a02fe1b4f48bb2,d08a2ef0-facd-11ed-a890-0242bed38519,14.1,63,11.6,0.0,12.5,22.2,2023-12-31T23:30:00,2024-01-01 05:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187560.98,0.0,0.0,187560.0,0.9800000000104774
23,2024-01-01 06:00:00,65f33d8c44a02fe1b4f48bb3,d08a2ef0-facd-11ed-a890-0242bed38519,16.8,49,13.7,0.0,14.8,18.1,2024-01-01T00:30:00,2024-01-01 06:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187562.5,0.0,0.0,187560.98,1.5199999999895226
24,2024-01-01 06:15:00,65f33d8c44a02fe1b4f48bb3,d08a2ef0-facd-11ed-a890-0242bed38519,16.8,49,13.7,0.0,14.8,18.1,2024-01-01T00:30:00,2024-01-01 06:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187563.5,0.0,0.0,187562.5,1.0
25,2024-01-01 06:30:00,65f33d8c44a02fe1b4f48bb3,d08a2ef0-facd-11ed-a890-0242bed38519,16.8,49,13.7,0.0,14.8,18.1,2024-01-01T00:30:00,2024-01-01 06:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187564.5,0.0,0.0,187563.5,1.0
26,2024-01-01 06:45:00,65f33d8c44a02fe1b4f48bb3,d08a2ef0-facd-11ed-a890-0242bed38519,16.8,49,13.7,0.0,14.8,18.1,2024-01-01T00:30:00,2024-01-01 06:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187565.5,0.0,0.0,187564.5,1.0
27,2024-01-01 07:00:00,65f33d8c44a02fe1b4f48bb4,d08a2ef0-facd-11ed-a890-0242bed38519,18.8,38,15.4,0.0,16.3,19.2,2024-01-01T01:30:00,2024-01-01 07:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187566.5,0.0,0.0,187565.5,1.0
28,2024-01-01 07:15:00,65f33d8c44a02fe1b4f48bb4,d08a2ef0-facd-11ed-a890-0242bed38519,18.8,38,15.4,0.0,16.3,19.2,2024-01-01T01:30:00,2024-01-01 07:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187568.0,0.0,0.0,187566.5,1.5
29,2024-01-01 07:30:00,65f33d8c44a02fe1b4f48bb4,d08a2ef0-facd-11ed-a890-0242bed38519,18.8,38,15.4,0.0,16.3,19.2,2024-01-01T01:30:00,2024-01-01 07:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187568.98,0.0,0.0,187568.0,0.9800000000104774
30,2024-01-01 07:45:00,65f33d8c44a02fe1b4f48bb4,d08a2ef0-facd-11ed-a890-0242bed38519,18.8,38,15.4,0.0,16.3,19.2,2024-01-01T01:30:00,2024-01-01 07:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187570.5,0.0,0.0,187568.98,1.5199999999895226
31,2024-01-01 08:00:00,65f33d8c44a02fe1b4f48bb5,d08a2ef0-facd-11ed-a890-0242bed38519,20.2,32,16.5,0.0,17.6,20.3,2024-01-01T02:30:00,2024-01-01 08:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.0,0.0,0.0,187570.5,1.5
32,2024-01-01 08:15:00,65f33d8c44a02fe1b4f48bb5,d08a2ef0-facd-11ed-a890-0242bed38519,20.2,32,16.5,0.0,17.6,20.3,2024-01-01T02:30:00,2024-01-01 08:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.0,0.5
33,2024-01-01 08:30:00,65f33d8c44a02fe1b4f48bb5,d08a2ef0-facd-11ed-a890-0242bed38519,20.2,32,16.5,0.0,17.6,20.3,2024-01-01T02:30:00,2024-01-01 08:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
34,2024-01-01 08:45:00,65f33d8c44a02fe1b4f48bb5,d08a2ef0-facd-11ed-a890-0242bed38519,20.2,32,16.5,0.0,17.6,20.3,2024-01-01T02:30:00,2024-01-01 08:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
35,2024-01-01 09:00:00,65f33d8c44a02fe1b4f48bb6,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,29,17.0,0.0,18.3,21.0,2024-01-01T03:30:00,2024-01-01 09:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
36,2024-01-01 09:15:00,65f33d8c44a02fe1b4f48bb6,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,29,17.0,0.0,18.3,21.0,2024-01-01T03:30:00,2024-01-01 09:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
37,2024-01-01 09:30:00,65f33d8c44a02fe1b4f48bb6,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,29,17.0,0.0,18.3,21.0,2024-01-01T03:30:00,2024-01-01 09:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
38,2024-01-01 09:45:00,65f33d8c44a02fe1b4f48bb6,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,29,17.0,0.0,18.3,21.0,2024-01-01T03:30:00,2024-01-01 09:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
39,2024-01-01 10:00:00,65f33d8c44a02fe1b4f48bb7,d08a2ef0-facd-11ed-a890-0242bed38519,21.4,28,16.9,0.0,18.8,22.3,2024-01-01T04:30:00,2024-01-01 10:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
40,2024-01-01 10:15:00,65f33d8c44a02fe1b4f48bb7,d08a2ef0-facd-11ed-a890-0242bed38519,21.4,28,16.9,0.0,18.8,22.3,2024-01-01T04:30:00,2024-01-01 10:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
41,2024-01-01 10:30:00,65f33d8c44a02fe1b4f48bb7,d08a2ef0-facd-11ed-a890-0242bed38519,21.4,28,16.9,0.0,18.8,22.3,2024-01-01T04:30:00,2024-01-01 10:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.5,0.0,0.0,187572.5,0.0
42,2024-01-01 10:45:00,65f33d8c44a02fe1b4f48bb7,d08a2ef0-facd-11ed-a890-0242bed38519,21.4,28,16.9,0.0,18.8,22.3,2024-01-01T04:30:00,2024-01-01 10:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187572.98,0.0,0.0,187572.5,0.4800000000104774
43,2024-01-01 11:00:00,65f33d8c44a02fe1b4f48bb8,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,27,16.3,0.0,19.9,23.7,2024-01-01T05:30:00,2024-01-01 11:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187573.5,0.0,0.0,187572.98,0.5199999999895226
44,2024-01-01 11:15:00,65f33d8c44a02fe1b4f48bb8,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,27,16.3,0.0,19.9,23.7,2024-01-01T05:30:00,2024-01-01 11:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187573.5,0.0,0.0,187573.5,0.0
45,2024-01-01 11:30:00,65f33d8c44a02fe1b4f48bb8,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,27,16.3,0.0,19.9,23.7,2024-01-01T05:30:00,2024-01-01 11:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187574.0,0.0,0.0,187573.5,0.5
46,2024-01-01 11:45:00,65f33d8c44a02fe1b4f48bb8,d08a2ef0-facd-11ed-a890-0242bed38519,21.1,27,16.3,0.0,19.9,23.7,2024-01-01T05:30:00,2024-01-01 11:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187574.5,0.0,0.0,187574.0,0.5
47,2024-01-01 12:00:00,65f33d8c44a02fe1b4f48bb9,d08a2ef0-facd-11ed-a890-0242bed38519,19.8,30,15.5,0.0,16.8,24.7,2024-01-01T06:30:00,2024-01-01 12:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187575.5,0.0,0.0,187574.5,1.0
48,2024-01-01 12:15:00,65f33d8c44a02fe1b4f48bb9,d08a2ef0-facd-11ed-a890-0242bed38519,19.8,30,15.5,0.0,16.8,24.7,2024-01-01T06:30:00,2024-01-01 12:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187575.5,0.0,0.0,187575.5,0.0
49,2024-01-01 12:30:00,65f33d8c44a02fe1b4f48bb9,d08a2ef0-facd-11ed-a890-0242bed38519,19.8,30,15.5,0.0,16.8,24.7,2024-01-01T06:30:00,2024-01-01 12:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187576.98,0.0,0.0,187575.5,1.4800000000104774
50,2024-01-01 12:45:00,65f33d8c44a02fe1b4f48bb9,d08a2ef0-facd-11ed-a890-0242bed38519,19.8,30,15.5,0.0,16.8,24.7,2024-01-01T06:30:00,2024-01-01 12:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187578.0,0.0,0.0,187576.98,1.0199999999895226
51,2024-01-01 13:00:00,65f33d8c44a02fe1b4f48bba,d08a2ef0-facd-11ed-a890-0242bed38519,16.7,42,13.0,0.0,14.9,24.7,2024-01-01T07:30:00,2024-01-01 13:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187579.5,0.0,0.0,187578.0,1.5
52,2024-01-01 13:15:00,65f33d8c44a02fe1b4f48bba,d08a2ef0-facd-11ed-a890-0242bed38519,16.7,42,13.0,0.0,14.9,24.7,2024-01-01T07:30:00,2024-01-01 13:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187580.98,0.0,0.0,187579.5,1.4800000000104774
53,2024-01-01 13:30:00,65f33d8c44a02fe1b4f48bba,d08a2ef0-facd-11ed-a890-0242bed38519,16.7,42,13.0,0.0,14.9,24.7,2024-01-01T07:30:00,2024-01-01 13:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187582.5,0.0,0.0,187580.98,1.5199999999895226
54,2024-01-01 13:45:00,65f33d8c44a02fe1b4f48bba,d08a2ef0-facd-11ed-a890-0242bed38519,16.7,42,13.0,0.0,14.9,24.7,2024-01-01T07:30:00,2024-01-01 13:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187583.5,0.0,0.0,187582.5,1.0
55,2024-01-01 14:00:00,65f33d8c44a02fe1b4f48bbb,d08a2ef0-facd-11ed-a890-0242bed38519,15.4,47,11.8,0.0,15.3,27.3,2024-01-01T08:30:00,2024-01-01 14:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187585.5,0.0,0.0,187583.5,2.0
56,2024-01-01 14:15:00,65f33d8c44a02fe1b4f48bbb,d08a2ef0-facd-11ed-a890-0242bed38519,15.4,47,11.8,0.0,15.3,27.3,2024-01-01T08:30:00,2024-01-01 14:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187587.02,0.0,0.0,187585.5,1.5199999999895226
57,2024-01-01 14:30:00,65f33d8c44a02fe1b4f48bbb,d08a2ef0-facd-11ed-a890-0242bed38519,15.4,47,11.8,0.0,15.3,27.3,2024-01-01T08:30:00,2024-01-01 14:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187588.5,0.0,0.0,187587.02,1.4800000000104774
58,2024-01-01 14:45:00,65f33d8c44a02fe1b4f48bbb,d08a2ef0-facd-11ed-a890-0242bed38519,15.4,47,11.8,0.0,15.3,27.3,2024-01-01T08:30:00,2024-01-01 14:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187590.0,0.0,0.0,187588.5,1.5
59,2024-01-01 15:00:00,65f33d8c44a02fe1b4f48bbc,d08a2ef0-facd-11ed-a890-0242bed38519,14.3,52,10.7,0.0,16.0,29.0,2024-01-01T09:30:00,2024-01-01 15:00:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187591.5,0.0,0.0,187590.0,1.5
60,2024-01-01 15:15:00,65f33d8c44a02fe1b4f48bbc,d08a2ef0-facd-11ed-a890-0242bed38519,14.3,52,10.7,0.0,16.0,29.0,2024-01-01T09:30:00,2024-01-01 15:15:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187593.5,0.0,0.0,187591.5,2.0
61,2024-01-01 15:30:00,65f33d8c44a02fe1b4f48bbc,d08a2ef0-facd-11ed-a890-0242bed38519,14.3,52,10.7,0.0,16.0,29.0,2024-01-01T09:30:00,2024-01-01 15:30:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187594.5,0.0,0.0,187593.5,1.0
62,2024-01-01 15:45:00,65f33d8c44a02fe1b4f48bbc,d08a2ef0-facd-11ed-a890-0242bed38519,14.3,52,10.7,0.0,16.0,29.0,2024-01-01T09:30:00,2024-01-01 15:45:00,65f02030bac4cadd0406c6b7,d08a2ef0-facd-11ed-a890-0242bed38519,40.0000,2350320,kWh,1.000,00b23a8b-823c-42f5-b7fd-494aa070b7fd,187596.0,0.0,0.0,187594.5,1.5
