pred
3.3208783
3.1588416
1.6150438
2.6768303
2.2458785
2.5809119
2.9569976
1.9266156
1.7545184
1.0400937
1.0720071
1.0495186
3.0481293
3.1525927
1.466064
2.5075474
1.5976094
-0.52012235
-0.20914014
-0.20914014
0.59959793
0.45712838
0.48470837
0.48470837
0.7044889
0.32600665
0.39663833
0.35754424
0.3270424
0.3270424
0.34698743
0.38399145
0.42479134
1.071917
0.924677
1.4741863
2.5715814
3.2988484
2.7298243
3.3101027
2.7298243
2.5140853
1.8469034
2.4315796
0.65318537
0.58981156
0.51196456
0.60957766
0.058530007
1.3002635
0.72676384
1.0231441
0.19481096
0.3411698
0.014835353
-0.18162869
-0.030336726
0.0711887
1.1561323
0.48179016
0.9384871
0.655294
1.8391914
2.868424
1.8391914
1.68842
2.4292006
2.8085058
0.99982345
0.9773114
1.0619009
1.1411175
2.1116982
1.5464096
2.3763726
1.3672395
1.424798
1.3562165
1.6003537
0.62431026
1.5977592
-0.33179057
-0.53346556
-0.94818467
0.19895127
-0.124985136
3.0252295
2.7441761
3.4422138
1.5146297
2.9131978
3.1235619
3.0141065
2.4066978
1.648098
1.5599899
2.1322443
2.31615
2.5999846
2.5945518
4.827918
3.5603132
3.1760032
3.3627543
3.2232943
2.947321
4.133171
4.5909123
3.2898371
3.2531893
3.7305334
3.6267161
4.231887
2.671733
2.8467715
2.3887625
5.0857043
3.2095447
5.0397916
5.0397916
4.7401896
3.278344
3.2785978
3.3063068
2.802083
3.0840204
2.5249765
2.848919
2.5718489
3.5755215
3.2546084
3.2546084
4.030848
4.030848
4.327294
4.149077
4.038493
3.2835746
2.1619802
2.2819364
2.2339005
2.2339005
1.9411556
2.8596175
1.9411556
5.676915
4.606258
4.606258
3.851763
3.3461847
2.8513038
3.4083304
2.7692058
1.841854
1.757171
2.3692026
8.497784
10.732055
13.627151
14.320505
15.150892
5.4207854
5.472124
4.8627205
4.8657446
4.763753
4.784671
4.8300695
4.784671
4.4564934
4.574697
4.583589
4.192158
4.192158
1.9578822
1.9448049
3.3496866
9.200735
8.297689
8.611718
5.8776336
5.6323442
6.610814
7.037443
6.871622
7.01996
9.749917
10.92929
10.786735
10.642987
1.6318924
2.928854
2.7723095
0.82271934
1.2909293
1.2909293
1.3037055
2.5666254
1.0810268
2.6415317
1.937494
1.8006303
-0.30686745
1.7082264
1.5428673
2.2842746
1.5993086
2.7053092
2.3886378
1.3875347
1.8011624
0.45125732
3.1917732
1.9503082
2.9271493
1.719427
3.237812
1.563265
2.819687
2.32366
0.42552453
1.7739804
0.6835621
0.8292725
1.8060024
0.96247286
0.7873575
0.9954801
1.5315218
1.0079277
1.4420321
1.2685258
0.99931556
1.8074688
2.931606
4.3260827
0.15480776
0.2493177
-0.0009205267
-0.13847554
-0.13847554
-0.22563778
0.950294
0.950294
2.3960822
2.3960822
2.6064286
2.2587156
2.6064286
1.0344076
2.148642
1.8857138
0.6728493
0.45469934
0.86641955
0.8124006
0.7751361
0.9405373
1.5507762
1.4725605
3.328393
3.158548
3.8126776
3.7714987
3.5847492
2.654329
2.812981
2.5679407
4.514569
4.489149
3.607885
3.523989
3.6242673
4.5499063
4.032379
5.356791
1.6408992
1.9653207
2.6491694
1.8800719
1.6419286
2.9308999
1.1899221
3.0161233
-0.3596566
1.344099
4.352814
4.8442874
3.7386718
3.3328547
3.1313694
3.3101282
3.8830328
3.1092446
3.030636
2.7131073
3.123648
2.1102004
4.033725
2.548577
1.336948
0.60924137
1.2848428
1.4102932
1.9762028
3.292287
4.786687
4.0816636
4.7191424
4.442022
5.8963494
5.6001053
5.8963494
6.5487137
6.349017
6.1086297
4.0024395
4.174831
4.497762
4.497762
4.838863
3.212228
3.1857448
3.1857448
3.76384
3.76384
4.1150694
5.7140017
4.527146
4.395439
4.2698283
5.2205033
3.4944997
3.4944997
4.3294773
3.600006
3.6812904
4.3025675
3.572856
4.823003
3.1335595
3.7618792
2.9756384
3.0277174
3.362957
3.4451373
2.9852438
2.6037974
3.177498
3.2668512
1.8664026
2.9272819
2.85563
1.7565318
1.0545422
0.71499944
4.2437825
4.6690345
6.2443223
5.817153
6.262152
6.2113085
6.1808167
6.1824203
4.4681373
4.5118513
4.0201697
3.675297
4.1063304
2.6713085
2.3729534
2.2724197
2.7658389
3.0951688
4.2390766
3.9490132
3.5930233
3.0331547
1.1390238
2.6709108
1.5160923
1.2625643
2.9881873
0.3646615
3.2832115
1.2299134
3.6993465
1.2299134
0.6459692
-0.2070404
0.09437896
-0.75863135
0.13433632
2.202183
0.6239197
2.1861346
1.3171481
2.8911586
1.5248734
2.5573878
0.6635254
2.7229981
2.0718706
3.0224512
3.9222872
5.0810986
5.2598124
4.480201
5.8145556
4.4221354
4.674428
4.496425
5.8822064
5.59858
5.1177626
6.467084
5.1177626
8.2395735
7.604579
7.828749
6.6779466
6.6779466
7.2208166
6.4337883
6.888274
4.4076147
2.650972
2.917552
3.7957475
2.9672368
3.047044
4.793513
3.074559
4.2506595
3.9062586
5.5051017
3.8389826
3.3633525
4.482073
4.1436367
4.4474134
5.0458746
5.0907764
5.0907764
5.1602883
5.356774
4.5213113
4.126717
5.573447
5.294476
6.0134816
5.9060936
5.7194376
5.6595297
6.2806063
6.2806063
6.2806063
6.7908335
6.757713
6.757713
6.129402
6.129402
5.235361
5.235361
5.235361
5.5377593
5.549369
5.523055
5.807603
6.037982
7.131859
7.131859
7.131859
6.836881
3.470549
6.733038
5.9815063
8.744217
3.7570412
4.5448275
3.7570412
0.8217836
0.08398472
0.8217836
3.0033908
2.3403034
2.4817712
1.8186837
2.5670896
3.0104692
4.752112
3.0316923
2.027389
1.5019044
2.2786648
2.2786648
1.4767287
1.2801965
0.5849724
1.1762708
1.2907016
2.5105946
1.68836
2.3495646
1.68836
4.333073
4.9123497
4.4115148
2.4472446
1.7508268
3.3466642
3.3466642
2.3866994
6.0515637
6.0512934
6.0512934
4.4421043
4.269872
4.0974956
3.9888165
3.9888165
4.281913
2.666177
2.666177
3.962178
3.962178
4.0498624
4.835779
4.0498624
4.931504
4.018956
4.018956
2.8793166
1.6746655
1.575617
2.7334995
1.575617
1.1088302
2.4787192
3.809048
2.3220432
2.3220432
2.9455037
3.1973505
2.7639458
2.6756566
2.8724842
2.8724842
3.9109502
3.9540713
4.0879865
4.0879865
4.0879865
5.1288857
5.155598
5.069249
5.588359
7.6765885
6.812387
6.7855697
6.812387
5.610747
4.6869493
4.7040315
5.347322
5.1577864
6.0972223
6.157758
6.89797
6.843433
3.6788983
6.827653
5.048635
8.101418
3.7641537
4.2425165
3.7641537
2.8637507
2.859479
2.8325465
4.5251174
4.5115304
4.0047245
5.970078
4.0047245
1.4270624
1.1412619
1.4037596
1.2582653
1.4003589
1.4417045
1.307347
1.4417045
0.9786497
1.763603
1.199387
2.8257103
3.1545472
2.4955654
3.0409536
2.4955654
3.2535262
3.1322641
3.1322641
5.1758265
5.1758265
6.7812448
6.7812448
7.6066146
4.0825167
4.089835
5.2331333
6.8649898
6.8649898
6.585584
7.2819743
6.7867727
6.807184
4.922469
5.2245965
4.7882547
5.060739
4.003482
4.2759647
4.003482
2.6743562
2.0593565
2.0593565
1.9855757
3.6132917
1.9234467
3.5511622
1.9234467
1.2511002
3.2552633
2.2637634
2.016603
1.5363727
1.8690181
2.0805316
1.6759453
1.5718673
1.1999581
1.0181336
2.9942055
2.9342601
3.073874
3.073874
3.073874
1.9776106
2.004896
2.0395753
5.690006
5.6067185
4.6177845
4.6177845
4.6177845
4.774495
4.153968
4.1448407
4.235764
3.6759923
4.714144
4.154375
5.808419
2.9878116
3.5599399
3.6309588
2.586038
2.5830622
1.9072174
1.8558191
1.9576803
3.529332
3.5572412
3.5498555
2.7998624
2.8072479
2.3660474
2.3660474
2.3392947
1.301926
1.2643058
1.1241344
0.39873865
0.4349505
0.27859694
0.45255223
0.43798146
1.9941045
3.2265368
3.2265368
2.114757
3.3264058
3.517075
3.517075
2.2980912
6.409777
6.4504066
4.9716516
6.742504
6.742504
5.984028
8.015931
8.015931
5.360803
5.3583302
7.0061913
4.566583
6.267219
4.485232
5.971774
4.485232
4.812999
3.364505
3.2942166
4.767147
3.5697293
3.6043692
4.898197
3.6043692
4.9433155
6.7423496
5.3369102
2.1644993
1.8031777
2.022382
1.7565051
1.8053019
2.3639767
2.9916358
3.0079467
1.4483404
0.30327767
1.0090224
1.0090224
0.87981606
4.36701
3.9104438
4.1427574
-0.5964853
-0.58585674
-0.2727996
-0.3755426
-0.2727996
2.3381748
1.298321
1.103526
0.108056284
-0.3325474
-1.0263805
-0.2760785
-1.0263805
0.45258805
0.8332359
-0.3132961
-0.14144436
1.2385204
1.2188134
1.1190683
2.6092863
3.1671937
2.9811327
2.99041
3.865078
3.93267
3.2673867
3.3066888
3.3987873
3.2487073
3.3987873
3.427038
3.239344
3.3987873
2.6562047
2.7736704
2.6200278
2.6562047
2.641251
2.677428
2.677428
2.641251
2.8757784
2.7300625
4.842452
4.842452
5.556752
5.556752
5.556752
5.556752
6.222458
6.222458
4.3182077
6.222458
6.111212
6.111212
6.111212
6.111212
6.2208977
4.233006
7.383132
6.2208977
4.081572
4.081572
4.081572
6.206484
7.4134145
7.4134145
7.4134145
5.4532037
5.236453
5.236453
3.383112
3.383112
5.5084295
3.9113219
5.5084295
3.9113219
3.63414
4.9704947
3.63414
4.9704947
3.3329086
3.3329086
4.669264
3.3329086
3.4252567
4.761612
6.4516487
4.761612
6.014241
4.780848
6.014241
6.014241
4.4646335
4.4646335
4.4646335
4.4646335
5.3436847
6.694231
5.5431767
6.694231
5.561709
5.3326235
6.694231
5.3326235
4.6996074
4.6625056
4.6804805
7.714149
5.956525
4.6073723
5.956525
4.6073723
5.178466
4.5441017
4.1264067
4.2584825
4.0038676
4.0508237
3.908793
4.0038676
